DATE,CPI_diff,IIP_diff,IR_diff,MS_diff,STI_diff,NT_diff,FOREX
2013-11-01,5.379244097994004,5.659583105639996,-8.0,2314.760100160338,19.25802099109309,-44.24319776059902,62.5179
2013-12-01,6.900930207302494,5.632494095452387,-8.0,2339.9006986438358,18.414700160615112,-45.1552561963349,61.811
2014-01-01,8.031788914842409,4.111079231847597,-8.25,2369.600264844884,19.426096266604706,-50.61179072916698,62.1057
2014-02-01,8.01421055910211,4.768490394775995,-8.25,2403.334422024648,20.26600554173561,-50.4535798359578,62.1642
2014-03-01,8.269608403381199,5.892095833920294,-8.25,2424.476060470575,17.782750151578597,-48.9286503717565,60.9476
2014-04-01,7.450683569181692,4.463363924478799,-8.25,2433.504945309092,15.921888551316911,-55.07730699881722,60.3464
2014-05-01,7.0349634381991,4.970429811605101,-8.25,2435.6505390832904,13.14724148631251,-51.74255868017461,59.2843
2014-06-01,6.456807701332494,4.250513565191099,-8.25,2473.5878720906057,9.9201727392458,-48.4023677996451,59.7367
2014-07-01,4.122383525619696,4.072512957622692,-8.25,2486.4552773919254,8.805723708349703,-47.474080776345104,60.0956
2014-08-01,3.5719320004444057,4.525799690705711,-8.25,2452.936345389588,6.1676482734528975,-48.1024958676355,60.8738
2014-09-01,3.6474540094144032,4.098359448975799,-8.25,2509.663924442576,4.019659116862002,-45.393657862792,60.8976
2014-10-01,3.395151431961409,8.342548067612597,-8.25,2512.5289094909417,0.7507352072204014,-49.543320097501,61.3668
2014-11-01,2.854261959898708,2.2338211778150026,-8.25,2530.3113958529607,-0.517323038735995,-44.7635934339031,61.6828
2014-12-01,2.2893235799513008,4.960672152733395,-8.25,2586.889824733426,0.3539692825830087,-54.93361990404166,62.7071
2015-01-01,1.4405812148783923,4.745123564681293,-8.0,2582.673900260061,-3.2546924344350003,-54.1865061699011,62.13
2015-02-01,2.251351620134102,3.28562056655781,-8.0,2646.934917819345,-3.0169966094150027,-48.96166638291541,61.9905
2015-03-01,2.4582297379800906,3.722029306305288,-7.75,2641.240742637109,-2.2273038663319937,-58.0737672512395,62.4805
2015-04-01,1.895684695704702,3.2910054982241945,-7.75,2635.5416092011164,0.8822370232229986,-50.2956740996295,62.6414
2015-05-01,1.6394467959548962,1.9417103176471076,-7.75,2619.0584709441023,4.224626579109,-50.2737041622259,63.715
2015-06-01,0.8433051376459986,1.3063135525146947,-7.5,2655.2707029650555,3.9638668827182073,-51.7317127906979,63.7809
2015-07-01,0.0849935469789926,1.1493586143329964,-7.5,2666.8549376379187,-0.7139271636449962,-49.18405574963951,63.6045
2015-08-01,-0.4401433383180091,-0.529717149866002,-7.5,2663.5700539941627,-1.469340140707999,-51.67184051540531,65.0971
2015-09-01,-1.3617343561990085,-0.1953870527599974,-7.5,2682.329539460389,-0.8081010260667938,-50.9370377848034,66.1667
2015-10-01,-2.5544720392649936,-3.4922663727290058,-7.0,2649.3735032379877,-1.952611083906902,-52.50206123429503,65.0262
2015-11-01,-3.148802273563007,-2.240190835688012,-7.0,2711.431024577393,2.6377670498858947,-51.25603466295658,66.1
2015-12-01,-3.1084407419319007,-3.295693629891005,-6.75,2725.284529625953,1.7344747895699015,-50.7206242395166,66.5023
2016-01-01,-2.9434736720591985,-3.047188841796,-6.75,2732.567372107085,-1.3201769332499964,-53.223902758236406,67.3332
2016-02-01,-2.0961389311550107,-3.331867140722011,-6.75,2763.416280369103,1.6511621051149064,-55.83323114890321,68.2395
2016-03-01,-2.0478992232119992,-4.87411645505,-6.75,2775.499975231789,3.357102100320404,-51.94339442226448,66.8909
2016-04-01,-2.719155324789,-5.637371333457011,-6.0,2804.3553119397966,3.709453574147503,-52.01132086207878,66.4219
2016-05-01,-3.840870124022999,-7.355457422024003,-6.0,2844.5021459365557,2.9162856898436047,-53.93321415823242,66.8895
2016-06-01,-4.273044770926006,-8.577294428591998,-6.0,2851.3425944757164,-0.1389663144578037,-57.139787152355154,67.2655
2016-07-01,-5.585183172084996,-6.247495943762004,-6.0,2844.267393397835,-1.2087937870448968,-54.806747316728895,67.158
2016-08-01,-4.726878753899001,-6.031390713834,-6.0,2910.4820092993505,-1.3510886541459968,-53.202969677977165,66.9035
2016-09-01,-4.100061398424998,-7.053001725779012,-6.0,2897.925817008348,-3.937745085616996,-49.72493288745794,66.7138
2016-10-01,-4.355597369020003,-9.831011073213006,-5.75,2912.2984726481727,-3.3351091087588003,-50.9262632302585,66.7415
2016-11-01,-4.131704698272998,-7.979002348915998,-5.75,3042.827667516519,2.1726463545375907,-53.3861527732669,67.6395
2016-12-01,-3.333311594465997,-6.110130317528004,-5.5,3049.2486550134727,7.440473525762499,-53.259675410215394,67.8052
2017-01-01,-2.357152208673,-7.19029904064999,-5.5,3085.8049814456804,5.6332262092591066,-55.4949121031304,68.0474
2017-02-01,-2.034812460891004,-8.885532656726,-5.5,3075.497942391575,2.872100549230993,-50.6761205300148,66.9726
2017-03-01,-2.333805229942996,-8.508155313404004,-5.25,3056.614851622845,0.8581383045279978,-53.0587883202726,65.8009
2017-04-01,-2.7938259807129957,-7.693072271835007,-5.0,3051.957663093148,-1.2716757163509982,-52.4220421183372,64.536
2017-05-01,-3.088177732454,-8.070466510700996,-5.0,3108.794460383357,-2.729359454876004,-51.597945479071896,64.4195
2017-06-01,-3.759575726205,-6.674222662442006,-4.75,3103.557233500073,-3.918522063151002,-52.4239304854232,64.4482
2017-07-01,-5.743534031780001,-6.094047548744001,-4.75,3119.828965224845,-5.347501930584997,-52.8348739999353,64.424
2017-08-01,-5.434273514601998,-10.090226867604002,-4.5,3149.8601687722216,-5.107711439724,-52.2895242229056,63.9683
2017-09-01,-4.885789650574992,-10.635853738262,-4.5,3119.3175938487443,-3.697737471983999,-53.68444564893319,64.4775
2017-10-01,-5.716669875559006,-9.257712746167996,-4.5,3162.719588703366,-2.6071471513840123,-51.8989092061921,65.0357
2017-11-01,-6.096669492221992,-13.740115698257,-4.5,3194.1161967400035,-6.1234628811370015,-57.82404114422769,64.8435
2017-12-01,-5.392784377294007,-11.736309136516994,-4.25,3166.2040117368942,-3.223976252861988,-57.96505556191659,64.2445
2018-01-01,-5.591220515987999,-12.236882186030002,-4.25,3204.307484873372,-3.82517562230602,-57.4858793133983,63.6452
2018-02-01,-4.734461848286998,-12.998475775763993,-4.25,3173.9193223888174,-5.845618717376013,-58.9946752340696,64.43
2018-03-01,-4.496926144097003,-11.320562666596004,-4.0,3180.4223267366538,-3.730168698814012,-53.6293078169559,65.0455
2018-04-01,-4.46092184542799,-8.862014826538001,-4.0,3176.1476613470245,-7.414254920982003,-54.50533678755261,65.6729
2018-05-01,-4.403822013529009,-9.724795665131992,-4.0,3180.008598802678,-9.938573495416987,-51.829905848323605,67.51
2018-06-01,-4.999697998309998,-11.587455588341996,-4.0,3177.423739692909,-10.819437312579993,-51.637422644683205,67.79
2018-07-01,-8.817836323514001,-9.47170256586,-4.0,3204.021346683907,-13.549710523790992,-56.267919700295394,68.6867
2018-08-01,-8.758768830464987,-10.94129189332601,-4.25,3217.072686266498,-17.850266774872992,-57.9112329640949,69.6317
2018-09-01,-8.635149005726987,-11.682864572143004,-4.0,3240.038646386164,-14.449065073495008,-59.89079766071681,72.2779
2018-10-01,-8.829507929949003,-15.253146413738008,-4.0,3276.048827081871,-9.121615990875997,-58.04903591670241,73.5609
2018-11-01,-9.186866262896004,-11.244840590652998,-4.0,3248.677862057434,-13.438810558551012,-56.9734491326934,71.738
2018-12-01,-9.14397326727699,-12.169936690865995,-3.75,3304.6037718593525,-22.28924981301,-65.3276952757459,70.8331
